system:index,precipitation
20030104170000,0.10855914672429925
20030104173000,0.0652521017437189
20030104180000,0.04891306515892382
20030104183000,0.10860190770844243
20030104190000,0.004247440795425691
20030104193000,0.0
20030104200000,0.0
20030104203000,0.0
20030104210000,0.0
20030104213000,0.0
20030104220000,0.0
20030104223000,0.0
20030104230000,0.0
20030104233000,0.0
20030105000000,0.0
20030105003000,3.0750701373195334E-4
20030105010000,0.0
20030105013000,0.0220019322112022
20030105020000,0.004107646959478897
20030105023000,0.0
20030105030000,0.0
20030105033000,0.04258175121212857
20030105040000,0.028598552644676322
20030105043000,0.0
20030105050000,0.0
20030105053000,0.005362616531220909
20030105060000,0.0
20030105063000,0.0
20030105070000,0.05790074828583355
20030105073000,0.39519520067668096
20030105080000,0.3849166851267021
20030105083000,0.583807503587089
20030105090000,0.33582979607511065
20030105093000,0.07750072873450163
20030105100000,0.0
20030105103000,0.0
20030105110000,0.0
20030105113000,0.002572320093167443
20030105120000,0.0
20030105123000,0.0
20030105130000,0.0
20030105133000,0.0
20030105140000,0.005766475824407744
20030105143000,0.006970882782318696
20030105150000,0.0
20030105153000,0.0
20030105160000,0.0
20030105163000,0.0
20030105170000,0.0
20030105173000,0.0
20030105180000,0.0
20030105183000,0.0
20030105190000,2.871648999458817E-4
20030105193000,0.009786132853234465
20030105200000,0.13311341342753114
20030105203000,0.9916728137026894
20030105210000,0.0011356803008449093
20030105213000,0.056252898765955225
20030105220000,0.054105292748963744
20030105223000,0.07738058300057009
20030105230000,0.14063648258849923
20030105233000,0.12126426452076493
20030106000000,0.1259989059988818
20030106003000,0.03228326677532271
20030106010000,6.150140274639067E-4
20030106013000,0.06487987601539967
20030106020000,0.20835230988891368
20030106023000,0.1468912763243209
20030106030000,0.08792865812944888
20030106033000,0.10624083670983601
20030106040000,0.40509914136299996
20030106043000,1.894010469394896
20030106050000,2.557995043092769
20030106053000,3.0808724037045403
20030106060000,1.4869640533727346
20030106063000,1.0645595078896157
20030106070000,0.21594790291365557
20030106073000,0.32667999476127385
20030106080000,0.5066502197627158
20030106083000,0.051528915586899565
20030106090000,0.19323672859530158
20030106093000,0.13033353712406376
20030106100000,0.0847201564056266
20030106103000,0.04321910669570377
20030106110000,0.4031144698718911
20030106113000,0.2857265017710811
20030106120000,0.7941436706324427
20030106123000,0.5544126002765465
20030106130000,0.6312356937514306
20030106133000,0.6058284649745727
20030106140000,0.5049110228043987
20030106143000,0.43829610548288545
20030106150000,0.393942004400452
20030106153000,0.257933165990972
20030106160000,2.4484328553565073
20030106163000,1.404246582789623
20030106170000,1.367420800211958
20030106173000,1.0649760145324534
20030106180000,1.1485586299610622
20030106183000,0.3723406876870773
20030106190000,0.17374556741800487
20030106193000,0.26398426821502213
20030106200000,0.9089468909780658
20030106203000,0.3748784101745146
20030106210000,1.7356194393073896
20030106213000,2.0318067879792254
20030106220000,1.8330899292558438
20030106223000,1.687188838681369
20030106230000,1.3972857544705988
20030106233000,0.7463130024381947
20030107000000,0.1408840618095054
20030107003000,0.03694755620832089
20030107010000,0.0
20030107013000,0.0
20030107020000,0.0
20030107023000,0.0
20030107030000,0.0
20030107033000,0.0
20030107040000,0.0
20030107043000,0.0
20030107050000,0.7176939148191955
20030107053000,0.0
20030107060000,5.212485315665697
20030107063000,0.9099131296874723
20030107070000,0.30778808582730005
20030107073000,0.09218643360973645
20030107080000,4.8730910507504
20030107083000,8.229620708580638
20030107090000,2.0429286795548465
20030107093000,3.6477375239771477
20030107100000,4.153893914265523
20030107103000,3.441503340769292
20030107110000,1.2812104101819128
20030107113000,0.8852084534769218
20030107120000,0.3721889303235796
20030107123000,0.1504983319269093
20030107130000,3.651645823865474E-4
20030107133000,0.22413679821407673
20030107140000,0.13579421969690383
20030107143000,0.011626334621624919
20030107150000,0.004149224964628248
20030107153000,0.0
20030107160000,0.0
20030107163000,0.001364840650963014
20030107170000,0.0
20030107173000,0.0
20030107180000,0.0
20030107183000,0.0
20030107190000,0.0
20030107193000,0.0
20030107200000,0.05118125626762917
20030107203000,8.603715091309575E-4
20030107210000,0.0037121374723233466
20030107213000,0.024989668694471414
20030107220000,0.015593429222250932
20030107223000,0.008394504402516746
20030107230000,0.003380146545914553
20030107233000,0.0023718331105858797
20030108000000,0.0
20030108003000,0.0
20030108010000,5.765756507474126E-5
20030108013000,0.004047870367766707
20030108020000,0.028593199930002873
20030108023000,0.002522929322659274
20030108030000,0.0
20030108033000,0.0
20030108040000,0.0
20030108043000,0.0
20030108050000,0.0
20030108053000,0.9303448983832595
20030108060000,0.1819393418327624
20030108063000,0.09146722755761146
20030108070000,0.020016140412340774
20030108073000,0.16517158691809178
20030108080000,6.952216223029344E-5
20030108083000,0.0
20030108090000,0.0
20030108093000,0.0
20030108100000,0.0
20030108103000,0.0
20030108110000,0.0
20030108113000,0.0
20030108120000,0.0
20030108123000,0.0
20030108130000,0.0
20030108133000,0.0
20030108140000,0.0
20030108143000,0.0
20030108150000,0.0
20030108153000,0.0
20030108160000,0.0
20030108163000,0.0
20030108170000,0.0
20030108173000,0.0
20030108180000,0.0
20030108183000,0.0
20030108190000,0.0
20030108193000,0.0
20030108200000,4.857444332747705E-4
20030108203000,0.002893647514466563
20030108210000,0.012856029395164227
20030108213000,0.00771986298010822
20030108220000,9.61079323958511E-4
20030108223000,0.0
20030108230000,0.0
20030108233000,1.7380539910097757E-4
20030109000000,0.0
20030109003000,0.0
20030109010000,0.0
20030109013000,0.0
20030109020000,0.0
20030109023000,0.0
20030109030000,0.0
20030109033000,0.0
20030109040000,0.0
20030109043000,0.0
20030109050000,0.0
20030109053000,0.0
20030109060000,0.0
20030109063000,0.0
20030109070000,0.0
20030109073000,0.0
20030109080000,0.0
20030109083000,0.0
20030109090000,0.0
20030109093000,0.0
20030109100000,0.0
20030109103000,0.0
20030109110000,0.0
20030109113000,0.0
20030109120000,2.498494450773593E-4
20030109123000,0.0
20030109130000,0.006727555208037911
20030109133000,0.010520213001117204
20030109140000,0.0
20030109143000,0.0
20030109150000,0.0
20030109153000,0.05603491409304101
20030109160000,0.027496567889417796
20030109163000,0.011128835992906035
20030109170000,0.010266568055190429
20030109173000,0.03191661545165722
20030109180000,0.0
20030109183000,0.0
20030109190000,0.0
20030109193000,0.0
20030109200000,0.0
20030109203000,0.0
20030109210000,0.0
20030109213000,0.0
20030109220000,0.0
20030109223000,0.0
20030109230000,0.0
20030109233000,5.743297998917634E-4
20030110000000,0.016950454775315902
20030110003000,0.06061112930558393
20030110010000,0.05710219286810022
20030110013000,0.09647488075923716
20030110020000,0.7695176644662146
20030110023000,0.6419565788620023
20030110030000,0.5550749033784501
20030110033000,0.2539373997327364
20030110040000,0.025199726380628052
20030110043000,0.4305314089046467
20030110050000,0.8549698837233085
20030110053000,0.036680863373528313
20030110060000,0.03567359260844362
20030110063000,0.013260327979215331
20030110070000,0.07901785824046802
20030110073000,0.0
20030110080000,0.2517769959947506
20030110083000,0.14974673253570153
20030110090000,0.22322895178014537
20030110093000,0.0
20030110100000,0.0
20030110103000,0.0
20030110110000,0.001922158647917022
20030110113000,0.0
20030110120000,0.0
20030110123000,0.0
20030110130000,0.0
20030110133000,0.0
20030110140000,0.0
20030110143000,0.0
20030110150000,0.0
20030110153000,0.0
20030110160000,0.0
20030110163000,0.0
20030110170000,0.0
20030110173000,0.0
20030110180000,0.0
20030110183000,0.0
20030110190000,0.0
20030110193000,0.0
20030110200000,0.0
20030110203000,0.0
20030110210000,0.0
20030110213000,0.0
20030110220000,0.0
20030110223000,0.0
20030110230000,0.0
20030110233000,0.0
20030111000000,0.0
20030111003000,0.0
20030111010000,0.0
20030111013000,0.0
20030111020000,0.0
20030111023000,0.0
20030111030000,0.0
20030111033000,0.0
20030111040000,0.0
20030111043000,0.0
20030111050000,0.0
20030111053000,0.0
20030111060000,0.0
20030111063000,0.0
20030111070000,0.0
20030111073000,0.0
20030111080000,0.0
20030111083000,0.0
20030111090000,0.0
20030111093000,0.0
20030111100000,0.0
20030111103000,0.0
20030111110000,0.0
20030111113000,0.0
20030111120000,0.0
20030111123000,0.0
20030111130000,0.0
20030111133000,0.0
20030111140000,0.0
20030111143000,0.0
20030111150000,0.0
20030111153000,0.002407903081191792
20030111160000,0.010137175476630957
20030111163000,0.006705285215780724
20030111170000,0.018951855560671988
20030111173000,0.01101627605412887
20030111180000,0.010524172350631586
20030111183000,0.0
20030111190000,0.0
20030111193000,0.0
20030111200000,0.0
20030111203000,0.0
20030111210000,0.0
20030111213000,0.0
20030111220000,0.035865746576701114
20030111223000,0.1615081135176448
20030111230000,0.05199993440931529
20030111233000,0.0
20030112000000,0.0
20030112003000,0.0
20030112010000,0.0
20030112013000,0.0
20030112020000,0.0
20030112023000,5.774685794008632E-4
20030112030000,0.0
20030112033000,0.0
20030112040000,3.0750701373195334E-4
20030112043000,0.0
20030112050000,0.0
20030112053000,0.0
20030112060000,0.002218079603719904
20030112063000,0.0
20030112070000,0.0
20030112073000,0.0
20030112080000,0.015415528335874154
20030112083000,0.0013069785906624396
20030112090000,0.0
20030112093000,0.0
20030112100000,0.0
20030112103000,0.0
20030112110000,0.0
20030112113000,0.0
20030112120000,0.0
20030112123000,0.0
20030112130000,0.0
20030112133000,0.0
20030112140000,0.0
20030112143000,0.0
20030112150000,0.0
20030112153000,0.0
20030112160000,0.0
20030112163000,0.0
20030112170000,0.0
20030112173000,0.0
20030112180000,0.0
20030112183000,0.0
20030112190000,0.0
20030112193000,0.0
20030112200000,0.0
20030112203000,0.0
20030112210000,2.4332757428078316E-4
20030112213000,0.0018928004308958724
20030112220000,0.0
20030112223000,0.0
20030112230000,0.0
20030112233000,0.0
20030113000000,0.0
20030113003000,0.0
20030113010000,0.0
20030113013000,0.0
20030113020000,0.0
20030113023000,0.0
20030113030000,0.0
20030113033000,0.0
20030113040000,0.0
20030113043000,0.0
20030113050000,0.0
20030113053000,0.0
20030113060000,0.0
20030113063000,0.0
20030113070000,0.0
20030113073000,0.0
20030113080000,0.0
20030113083000,0.0
20030113090000,0.0
20030113093000,0.0
20030113100000,0.0
20030113103000,0.0
20030113110000,0.011840346031581187
20030113113000,0.026092941857621968
20030113120000,0.0
20030113123000,0.0022713606016898187
20030113130000,0.0
20030113133000,0.0
20030113140000,0.0
20030113143000,0.0
20030113150000,0.0
20030113153000,0.0
20030113160000,0.0
20030113163000,0.0
20030113170000,0.0
20030113173000,0.0
20030113180000,0.0
20030113183000,0.0
20030113190000,0.0
20030113193000,0.0
20030113200000,0.0
20030113203000,0.0
20030113210000,0.0
20030113213000,0.0
20030113220000,0.0
20030113223000,0.0
20030113230000,0.0
20030113233000,0.0
20030114000000,0.0
20030114003000,0.0
20030114010000,0.0
20030114013000,0.0
20030114020000,0.0
20030114023000,0.0
20030114030000,0.0
20030114033000,0.0
20030114040000,0.0
20030114043000,0.0
20030114050000,0.0
20030114053000,0.0
20030114060000,0.0
20030114063000,0.0
20030114070000,0.0
20030114073000,0.0
20030114080000,0.0
20030114083000,0.0
20030114090000,0.0
20030114093000,0.0
20030114100000,0.0
20030114103000,0.024393954072466
20030114110000,0.05058408488384727
20030114113000,0.10078770754557258
20030114120000,0.00756878781133375
20030114123000,0.002500403167992673
20030114130000,0.0
20030114133000,0.0
20030114140000,0.0
20030114143000,0.0
20030114150000,0.0
20030114153000,0.0
20030114160000,0.0
20030114163000,0.0
20030114170000,0.0
20030114173000,0.0
20030114180000,0.0
20030114183000,0.0
20030114190000,0.0
20030114193000,0.0
20030114200000,0.0
20030114203000,0.0
20030114210000,0.001112354595684695
20030114213000,0.0076032211947092455
20030114220000,0.03432006953707473
20030114223000,0.08882247125425087
20030114230000,0.12748434741327283
20030114233000,0.16507375253183787
20030115000000,0.5511474869003308
20030115003000,0.4654825756482944
20030115010000,0.5366278054683681
20030115013000,0.30134858467533515
20030115020000,0.03623631845081718
20030115023000,0.0
20030115030000,0.001633770844785676
20030115033000,0.0
20030115040000,0.0
20030115043000,0.0
20030115050000,0.0
20030115053000,0.0
20030115060000,0.0
20030115063000,0.0
20030115070000,0.0
20030115073000,0.0
20030115080000,0.0
20030115083000,0.0
20030115090000,0.0
20030115093000,0.0
20030115100000,0.0
20030115103000,0.0
20030115110000,0.15496594016010276
20030115113000,0.0
20030115120000,0.0
20030115123000,0.0
20030115130000,0.0
20030115133000,0.0
20030115140000,0.0
20030115143000,0.0
20030115150000,0.0024148077594425385
20030115153000,0.00788682453399069
20030115160000,0.03465322093862126
20030115163000,0.12974044075700558
20030115170000,0.04747761224563573
20030115173000,0.005341166276389768
20030115180000,0.0
20030115183000,0.0
20030115190000,1.5375350686597667E-4
20030115193000,8.648634725412659E-4
20030115200000,4.996988901547186E-4
20030115203000,0.0
20030115210000,5.765756507474126E-5
20030115213000,0.0
20030115220000,0.0
20030115223000,0.0
20030115230000,0.0
20030115233000,0.0
20030116000000,0.0
20030116003000,0.0
20030116010000,0.0
20030116013000,0.0
20030116020000,0.0
20030116023000,0.0
20030116030000,0.0
20030116033000,0.0
20030116040000,0.004921281233148968
20030116043000,0.0
20030116050000,0.002883237912203872
20030116053000,9.71488866549541E-4
20030116060000,0.0
20030116063000,0.0
20030116070000,0.0
20030116073000,0.0
20030116080000,5.765756507474126E-5
20030116083000,2.498494450773593E-4
20030116090000,1.5375350686597667E-4
20030116093000,0.0
20030116100000,0.0
20030116103000,0.0
20030116110000,0.0
20030116113000,9.71488866549541E-4
20030116120000,0.012614646143364152
20030116123000,0.010835080239389453
20030116130000,0.004167338458075658
20030116133000,0.004167338458075658
20030116140000,0.002500403167992673
20030116143000,0.0
20030116150000,0.0
20030116153000,0.0
20030116160000,0.0
20030116163000,0.0
20030116170000,0.0
20030116173000,0.0
20030116180000,0.0
20030116183000,0.0
20030116190000,0.0
20030116193000,0.0
20030116200000,0.0
20030116203000,0.0
20030116210000,0.0
20030116213000,0.0
20030116220000,0.0
20030116223000,0.0
20030116230000,0.0
20030116233000,0.0
20030117000000,0.0
20030117003000,0.0
20030117010000,0.0
20030117013000,0.0
20030117020000,0.0
20030117023000,0.0
20030117030000,0.0
20030117033000,0.0
20030117040000,0.0
20030117043000,0.0
20030117050000,0.0
20030117053000,0.0
20030117060000,0.0
20030117063000,0.0
20030117070000,0.0
20030117073000,0.0
20030117080000,0.0
20030117083000,0.0
20030117090000,0.0
20030117093000,0.0
20030117100000,0.0
20030117103000,0.0
20030117110000,0.0
20030117113000,0.0
20030117120000,0.0
20030117123000,0.0
20030117130000,0.0
20030117133000,0.0
20030117140000,0.0
20030117143000,0.0
20030117150000,0.0
20030117153000,0.0
20030117160000,0.0
20030117163000,0.0
20030117170000,0.0
20030117173000,0.0
20030117180000,0.0
20030117183000,0.0
20030117190000,0.0
20030117193000,0.0
20030117200000,0.0
20030117203000,0.0
20030117210000,0.0
20030117213000,0.0
20030117220000,0.0
20030117223000,0.0
20030117230000,0.0
20030117233000,0.0
20030118000000,0.0
20030118003000,0.0
20030118010000,0.0
20030118013000,0.0
20030118020000,0.0
20030118023000,0.0
20030118030000,0.0
20030118033000,0.0
20030118040000,0.0
20030118043000,0.0
20030118050000,0.0
20030118053000,0.0
20030118060000,0.0
20030118063000,0.0
20030118070000,0.0
20030118073000,0.0
20030118080000,0.0
20030118083000,0.0
20030118090000,0.004867006225909055
20030118093000,9.609593821138255E-5
20030118100000,9.609593821138255E-5
20030118103000,9.609593821138255E-5
20030118110000,0.0
20030118113000,0.0
20030118120000,0.0
20030118123000,0.0
20030118130000,0.0
20030118133000,0.0
20030118140000,0.0
20030118143000,0.0
20030118150000,0.0
20030118153000,0.0
20030118160000,0.0
20030118163000,0.0
20030118170000,0.0
20030118173000,0.0
20030118180000,0.0
20030118183000,0.0
20030118190000,0.0
20030118193000,0.0
20030118200000,0.0
20030118203000,0.0
20030118210000,0.0
20030118213000,0.0
20030118220000,0.0
20030118223000,0.0
20030118230000,0.0
20030118233000,0.0
20030119000000,0.0
20030119003000,0.0
20030119010000,0.0
20030119013000,9.335560765685851E-4
20030119020000,0.0
20030119023000,0.0
20030119030000,0.0
20030119033000,0.0
20030119040000,0.0
20030119043000,0.0
20030119050000,0.0
20030119053000,0.0
20030119060000,0.0
20030119063000,0.0
20030119070000,0.0
20030119073000,0.0
20030119080000,0.0
20030119083000,0.0
20030119090000,0.0
20030119093000,0.0
20030119100000,0.0
20030119103000,0.0
20030119110000,0.0
20030119113000,0.0
20030119120000,0.0
20030119123000,0.0
20030119130000,0.0
20030119133000,0.0
20030119140000,0.0
20030119143000,0.0
20030119150000,0.0
20030119153000,0.0
20030119160000,0.0
20030119163000,0.0
20030119170000,0.0
20030119173000,0.0
20030119180000,0.0031829754323877374
20030119183000,0.0
20030119190000,0.0
20030119193000,0.0
20030119200000,0.0
20030119203000,0.0
20030119210000,0.0
20030119213000,0.0
20030119220000,0.0
20030119223000,0.0010609918327542606
20030119230000,0.004243967331017042
20030119233000,0.0031829754323877374
20030120000000,0.002121983665508521
20030120003000,0.0
20030120010000,0.0
20030120013000,0.0
20030120020000,0.0
20030120023000,0.0
20030120030000,0.0
20030120033000,0.0
20030120040000,0.0
20030120043000,0.0
20030120050000,0.0
20030120053000,0.0
20030120060000,0.0
20030120063000,0.0
20030120070000,0.0
20030120073000,0.0
20030120080000,0.29773903410312325
20030120083000,0.002083843462234236
20030120090000,0.045693639647741015
20030120093000,0.046687827672777064
20030120100000,0.02472856935237653
20030120103000,0.010724259938006145
20030120110000,0.0
20030120113000,0.0
20030120120000,0.0
20030120123000,0.0
20030120130000,2.114110755205709E-4
20030120133000,0.0
20030120140000,0.0
20030120143000,0.0
20030120150000,0.0
20030120153000,0.0
20030120160000,0.0
20030120163000,0.0
20030120170000,0.0
20030120173000,0.0
20030120180000,0.0
20030120183000,0.0
20030120190000,0.0
20030120193000,0.0
20030120200000,0.0
20030120203000,0.0
20030120210000,0.0
20030120213000,5.765756507474126E-5
20030120220000,0.0
20030120223000,3.843837671649417E-5
20030120230000,0.0
20030120233000,0.0
20030121000000,0.0
20030121003000,0.0
20030121010000,0.0
20030121013000,5.765756507474126E-5
20030121020000,0.0012147453396202366
20030121023000,0.0
20030121030000,0.0
20030121033000,0.0
20030121040000,0.0
20030121043000,0.0
20030121050000,0.0
20030121053000,0.001112354595684695
20030121060000,0.0012861600465837214
20030121063000,0.0019813816429876314
20030121070000,3.4761079820195515E-4
20030121073000,3.4761079820195515E-4
20030121080000,0.0
20030121083000,0.023795248412757382
20030121090000,0.01276934243435463
20030121093000,0.0
20030121100000,0.0
20030121103000,0.0
20030121110000,0.0
20030121113000,0.0
20030121120000,0.0
20030121123000,0.0
20030121130000,0.0
20030121133000,0.0
20030121140000,0.0
20030121143000,0.0
20030121150000,0.0
20030121153000,0.0
20030121160000,0.0
20030121163000,0.0
20030121170000,0.0
20030121173000,0.0
20030121180000,0.0
20030121183000,0.0
20030121190000,0.0036586096235041925
20030121193000,0.007317219247008385
20030121200000,0.010975828643356165
20030121203000,0.036207535124383516
20030121210000,0.06593883121772226
20030121213000,0.105804976192766
20030121220000,0.08057326560775406
20030121223000,0.010975828643356165
20030121230000,0.0
20030121233000,0.0
20030122000000,0.0
20030122003000,0.0
20030122010000,0.0
20030122013000,6.59549832375748E-4
20030122020000,6.59549832375748E-4
20030122023000,0.0014929050638524738
20030122030000,0.004156706887831816
20030122033000,0.013839567214947024
20030122040000,0.020444223179680067
20030122043000,0.01623352800083069
20030122050000,0.008564078947998927
20030122053000,0.006133535156978438
20030122060000,0.0
20030122063000,0.03237434586106612
20030122070000,5.604376672410305
20030122073000,3.976168810212125
20030122080000,11.783395713971155
20030122083000,6.362786096255242
20030122090000,7.014312960578751
20030122093000,5.3014923521390696
20030122100000,10.555684145261884
20030122103000,6.0483150495855424
20030122110000,4.199200907034339
20030122113000,2.871817526327304
20030122120000,0.4592063056945269
20030122123000,0.1271453697128015
20030122130000,0.3076095127057053
20030122133000,0.2278911863166916
20030122140000,0.2944691611590538
20030122143000,0.08694686134242761
20030122150000,0.0520252814220116
20030122153000,0.04249547823249521
20030122160000,8.855743239471523E-4
20030122163000,0.04471945866097633
20030122170000,0.028607619430727715
20030122173000,0.004450074270501538
20030122180000,0.0
20030122183000,0.003663051983346927
20030122190000,0.0
20030122193000,0.0
20030122200000,0.0
20030122203000,0.0
20030122210000,0.0
20030122213000,0.0011723705435508654
20030122220000,0.0
20030122223000,0.0
20030122230000,0.005414625411030635
20030122233000,0.03636803001645816
20030123000000,0.002786782236768917
20030123003000,0.006984438373842827
20030123010000,0.016104727731110352
20030123013000,0.012641337414432699
20030123020000,0.0035321533331381457
20030123023000,0.012128805657363916
20030123030000,0.009069447767154735
20030123033000,0.17242510822861834
20030123040000,0.9164645355353648
20030123043000,1.1300804817168781
20030123050000,1.0332043361228507
20030123053000,1.2109535964683396
20030123060000,1.377967510193049
20030123063000,1.1119207943651017
20030123070000,0.6945247284785541
20030123073000,1.0349967164088973
20030123080000,2.4306083333995057
20030123083000,1.6571460766797446
20030123090000,1.2066571640954877
20030123093000,1.4434902000861727
20030123100000,0.2948259285325656
20030123103000,0.2182331539906971
20030123110000,0.1838321723063573
20030123113000,0.2352911311839865
20030123120000,0.10375257441148925
20030123123000,0.01722458744570049
20030123130000,6.952216223029344E-5
20030123133000,0.0
20030123140000,2.541101887410376
20030123143000,0.01582128149623303
20030123150000,0.0
20030123153000,0.0021796412305832625
20030123160000,0.006615800309852834
20030123163000,0.09614503003785647
20030123170000,0.03123380521204617
20030123173000,0.019905057971212725
20030123180000,0.03150287382758251
20030123183000,0.006577361940296046
20030123190000,0.09372561160216071
20030123193000,0.0010609918327542606
20030123200000,0.2701997207703283
20030123203000,0.0016819528817728494
20030123210000,0.017660505101970845
20030123213000,0.012614646143364152
20030123220000,0.010091717290637096
20030123223000,0.002522929322659274
20030123230000,0.002522929322659274
20030123233000,0.0
20030124000000,9.609593821138255E-5
20030124003000,0.0
20030124010000,0.0
20030124013000,0.0
20030124020000,0.021679333957512915
20030124023000,0.02357213438840873
20030124030000,0.041449440418012545
20030124033000,0.29647578022076515
20030124040000,0.5072714786114111
20030124043000,0.6705614575399815
20030124050000,0.6986520414189531
20030124053000,0.6740518688641443
20030124060000,2.296657650682713
20030124063000,1.6978378399544587
20030124070000,0.934754924745333
20030124073000,1.0443798414433534
20030124080000,0.08594767309090676
20030124083000,0.051364055933362206
20030124090000,0.013226619669161957
20030124093000,0.016448721410018262
20030124100000,0.0519619176058274
20030124103000,0.0
20030124110000,0.0
20030124113000,0.0
20030124120000,0.0
20030124123000,0.0
20030124130000,0.029683464397338235
20030124133000,5.189180606137013E-4
20030124140000,5.214161973029326E-4
20030124143000,0.0
20030124150000,0.0
20030124153000,0.0
20030124160000,0.0
20030124163000,0.0
20030124170000,0.0
20030124173000,0.0
20030124180000,0.0017297269450825318
20030124183000,5.95794857004924E-4
20030124190000,0.4677551316754275
20030124193000,0.06515389434870164
20030124200000,2.312714588610133
20030124203000,1.596593428332548
20030124210000,0.3786118617771668
20030124213000,0.6171901950294933
20030124220000,5.900276766202104E-4
20030124223000,0.0
20030124230000,0.0
20030124233000,0.0
20030125000000,0.0
20030125003000,0.0
20030125010000,0.0
20030125013000,0.0
20030125020000,0.0
20030125023000,0.0
20030125030000,0.0
20030125033000,0.0
20030125040000,0.0
20030125043000,0.0
20030125050000,0.0
20030125053000,0.0
20030125060000,0.0
20030125063000,0.0
20030125070000,0.0
20030125073000,0.0
20030125080000,0.0
