system:index,precipitation
20030801,18.796621938814017
20030802,14.834680865405662
20030803,17.534634014912506
20030804,2.1386554222417034
20030805,4.60856242047418
20030806,20.529800404934505
20030807,10.124244439779261
20030808,8.89346794285316
20030809,2.309072458435417
20030810,9.453316293315755
20030811,14.515001787756031
20030812,10.071889495080946
20030813,16.149965254620493
20030814,9.121983245424794
20030815,21.10952673808308
20030816,21.034257884066143
20030817,15.965417187702077
20030818,26.230664302550426
20030819,13.06902358512247
20030820,9.559869121354696
20030821,15.865820490546382
20030822,13.33978079483102
20030823,2.494286232523549
20030824,18.102381033328605
20030825,19.602022886405045
20030826,36.14452038353721
20030827,21.710142377530335
20030828,11.374679366227143
20030829,6.886226390412601
20030830,4.557879676317102
20030831,4.066238317295594
20030901,21.368278092578148
20030902,15.183961209147306
20030903,20.745973548822086
20030904,1.1723743511520617
20030905,0.008511876231735294
20030906,9.642890014781859
20030907,9.586175248814744
20030908,0.2140100721242342
20030909,7.807258105226984
20030910,17.37052444425514
20030911,25.751258624433053
20030912,7.314854701626515
20030913,10.18238842848136
20030914,5.029109610828292
20030915,6.994011730166994
20030916,11.906503089466401
20030917,20.321381182876394
20030918,8.593918805440689
20030919,17.371295242972344
20030920,17.36692070072487
20030921,30.1734580874712
20030922,26.244200963971167
20030923,20.714351670536985
20030924,18.932467119018895
20030925,8.889204680284223
20030926,6.0643296876546735
20030927,20.526167565544288
20030928,16.723751692856414
20030929,19.29908896151923
20030930,23.187050944908158
20031001,14.099922727575983
20031002,14.278384028465295
20031003,17.92759050812613
20031004,7.981064201759514
20031005,8.914322303229877
20031006,2.066448147811331
20031007,0.0
20031008,13.801573630875016
20031009,0.8727398603986398
20031010,15.909479840798397
20031011,10.019212043329548
20031012,19.147508972318022
20031013,7.575448702950646
20031014,16.958056049893806
20031015,30.37438924559185
20031016,2.401914086979514
20031017,7.033225783457435
20031018,22.023107447000942
20031019,8.851522630662778
20031020,0.0
20031021,0.05610976009729734
20031022,8.20173394438575
20031023,9.203266856751226
20031024,22.414869763637597
20031025,5.780010887894951
20031026,19.30167507599404
20031027,9.868688614338643
20031028,0.7668950676176063
20031029,6.226024967830848
20031030,20.50812175586801
20031031,26.11492744077634
20031101,4.36928197435277
20031102,7.447940261573859
20031103,2.766002373768948
20031104,2.2495641262833583
20031105,5.798876812248573
20031106,5.583058903022488
20031107,5.626418487013571
20031108,7.644426315077988
20031109,11.790095185544084
20031110,13.500903776843654
20031111,9.12540094237582
20031112,1.9212358109288452
20031113,13.54097277066763
20031114,0.0
20031115,2.416022975518125
20031116,13.417753509291126
20031117,2.3641440888128864
20031118,0.0
20031119,7.723618256066289
20031120,0.0
20031121,0.0
20031122,0.0
20031123,0.0
20031124,0.038499529682168986
20031125,12.453051269050027
20031126,1.7151603870963776
20031127,0.0
20031128,0.0
20031129,0.0
20031130,0.0
20031201,0.0
20031202,10.963646928762541
20031203,5.015372727463599
20031204,0.0
20031205,8.345138446552063
20031206,0.5698213108341391
20031207,0.3170906137983203
20031208,0.0
20031209,9.767820754897635
20031210,0.6511888136356064
20031211,9.814897814611896
20031212,13.760201005823214
20031213,7.886086192242953
20031214,10.601625145944633
20031215,0.052405533589111666
20031216,44.226205536277085
20031217,56.73707822125181
20031218,33.64316078914972
20031219,31.13026920032884
20031220,21.35383310449286
20031221,46.75293011689711
20031222,3.260622780515681
20031223,4.081129297114379
20031224,1.673912484771497
20031225,0.4203865489984822
20031226,0.0
20031227,7.318590175007502
20031228,0.8390230224391694
20031229,18.307150135987673
20031230,0.0
20031231,0.0
20040101,0.003776106366274783
20040102,0.0
20040103,0.0
20040104,6.624541353266029
20040105,0.0
20040106,0.0
20040107,0.0
20040108,0.0
20040109,0.0
20040110,0.0
20040111,0.0
20040112,0.0
20040113,0.0
20040114,0.0
20040115,0.0
20040116,0.012899202756674907
20040117,0.0
20040118,0.0
20040119,0.23773321820364968
20040120,3.4207762665234216
20040121,9.21900686679561
20040122,0.10991581291242881
20040123,0.44934934403815624
20040124,0.0
20040125,2.993272698196119
20040126,9.996372225459763E-4
20040127,1.3882053514052706
20040128,20.39289005356137
20040129,0.0
20040130,0.0
20040131,4.895008263220783
20040201,0.1608540483157417
20040202,0.0
20040203,0.0
20040204,1.1433108302500232
20040205,0.8675143298641242
20040206,14.42256107247645
20040207,0.0
20040208,2.8924885771285678
20040209,11.550034761049238
20040210,0.1781983674802575
20040211,38.511036740370585
20040212,14.984615910335197
20040213,5.7223726394315735
20040214,0.0
20040215,0.0
20040216,0.0
20040217,0.0
20040218,0.0
20040219,5.3811984544560065
20040220,4.519208348321029
20040221,13.651007582536627
20040222,11.094393746491775
20040223,10.427495158355281
20040224,7.609625580679522
20040225,8.214064547848453
20040226,11.607089755032197
20040227,1.4153665026527233
20040228,2.2540482754785036
20040229,10.646162799367918
20040301,0.0
20040302,0.0
20040303,0.46497365337631874
20040304,0.7228292864245248
20040305,20.012294261252936
20040306,16.892472901750576
20040307,0.0
20040308,12.070643171778329
20040309,4.612764156887985
20040310,4.407253556288584
20040311,0.0
20040312,0.0
20040313,10.53677611413891
20040314,0.0
20040315,0.0
20040316,3.3391160847714927
20040317,3.4626531120064334
20040318,4.718477215462384
20040319,0.0878351718458874
20040320,0.1299550275233412
20040321,0.7765792289898437
20040322,6.387331801796143
20040323,4.033627520074615
20040324,13.871840465666
20040325,2.8168104134393217
20040326,4.377550520494577
20040327,0.4501643091093488
20040328,7.643111319922149
20040329,8.96624524067759
20040330,6.1312143211415995
20040331,0.0
20040401,0.0
20040402,0.0
20040403,0.0
20040404,0.0
20040405,0.0
20040406,4.463008906033318
20040407,2.4707488893423744
20040408,0.0
20040409,0.14399072629811946
20040410,2.460777053942682
20040411,0.6424346088203288
20040412,0.0
20040413,0.0
20040414,0.6493474437426588
20040415,6.529153190095444
20040416,1.8156813444593385
20040417,12.841489286705986
20040418,0.5327940075731926
20040419,0.0
20040420,0.0
20040421,0.0
20040422,0.0
20040423,0.0
20040424,4.5040303626565175
20040425,0.0
20040426,12.01450693403822
20040427,0.44238383885442617
20040428,1.1369455921510803
20040429,7.833556986051405
20040430,27.13822085270088
20040501,15.981635579099569
20040502,1.7883233027619883
20040503,11.687848755796287
20040504,12.863919033350372
20040505,11.284017421152226
20040506,12.958366501321555
20040507,16.28911935304493
20040508,9.535973522500964
20040509,7.883909994456177
20040510,23.046201865651728
20040511,19.44192593015673
20040512,0.0
20040513,1.1023673000244778
20040514,0.11213730362739883
20040515,6.849083613970182
20040516,25.913798348951463
20040517,0.40221740307221715
20040518,3.245511458786696
20040519,8.514503724396
20040520,2.7053281591968164
20040521,17.976606008003966
20040522,4.438779314572669
20040523,5.954430904422551
20040524,2.913431583987769
20040525,0.0
20040526,2.942091814572262
20040527,2.8392157914099547
20040528,6.227549262632853
20040529,9.356598458444543
20040530,24.570952476374902
20040531,13.280590992017043
20040601,32.13330101031345
20040602,32.82714749628728
20040603,22.99574251987972
20040604,10.75901154241983
20040605,12.674895501676648
20040606,6.741181822218755
20040607,11.530495021468578
20040608,38.995347477587316
20040609,21.17841367897039
20040610,23.59270793598103
20040611,18.94448659475059
20040612,21.204619358881118
20040613,24.83039024141171
20040614,7.562477660703516
20040615,10.765835298760058
20040616,3.234721672163379
20040617,6.169494238509526
20040618,6.401067939716054
20040619,31.77245677575391
20040620,9.79939229558336
20040621,6.566394213368953
20040622,4.512729808902462
20040623,39.21775544088845
20040624,1.226563061247778
20040625,4.165455362282418
20040626,0.2215426138024783
20040627,6.296861127582479
20040628,9.527045560413208
20040629,0.08582981831445759
20040630,0.0
20040701,0.2034842042392529
20040702,0.9373606543931668
20040703,0.6312588676312818
20040704,2.469539224225886
20040705,5.982954781950855
20040706,0.6404227049962853
20040707,15.014972547634034
20040708,16.953797865611186
20040709,18.48312340752016
20040710,11.111799087762169
20040711,12.316760428175186
20040712,12.620940586646352
20040713,12.528053545729632
20040714,17.398559240956263
20040715,13.96882183201005
20040716,22.957723073336727
20040717,18.50787913965906
20040718,27.73575563025248
20040719,17.10846762026945
20040720,12.276206674672826
20040721,12.810310481268875
20040722,12.99965212973728
20040723,16.526312141257222
20040724,18.28978722164434
20040725,13.987313531945311
20040726,12.03903798627624
20040727,11.238350224896184
20040728,5.697630741844696
20040729,10.21951398021923
20040730,22.852222421312728
20040731,12.140559811237043
20040801,16.68634644836912
20040802,16.78878190136575
20040803,8.85964972246129
20040804,0.08804270199753164
20040805,13.392588429845167
20040806,6.948954652136367
20040807,8.765263046217324
20040808,8.933557088167051
20040809,0.0
20040810,0.0
20040811,0.0
20040812,6.664294283627201
20040813,0.0
20040814,10.861346068311393
20040815,3.677937563634505
20040816,2.1407650523238155
20040817,6.596963932073861
20040818,10.119988247198158
20040819,4.781011288041462
20040820,8.725283260141017
20040821,1.6920283732862915
20040822,4.786783048246794
20040823,7.244097978303242
20040824,9.169839506933299
20040825,4.03697531701498
20040826,16.10382688218998
20040827,23.030945319767465
20040828,2.6547257708501424
20040829,0.5239982477180624
20040830,3.5172939072458167
20040831,3.565168768251655
20040901,3.093250400345132
20040902,13.11549093141185
20040903,11.63011472691904
20040904,10.391440933023022
20040905,11.836336892009285
20040906,13.34006392107508
20040907,12.476344351989338
20040908,8.07488993749428
20040909,1.097349992257002
20040910,13.556448386631567
20040911,11.210319711186735
20040912,5.30355896928336
20040913,0.0
20040914,14.48332355682782
20040915,24.10628013511627
20040916,0.8477811016444535
20040917,11.0185867342697
20040918,13.26548777985319
20040919,9.78011576007314
20040920,13.183431432661498
20040921,16.422672837167763
20040922,19.600421233986722
20040923,2.324698295809951
20040924,10.679288568894501
20040925,15.38420099829422
20040926,11.022478918092276
20040927,10.206855707280022
20040928,23.296571818014037
20040929,19.53188123818687
20040930,11.716956202329825
20041001,22.69011561626871
20041002,19.65165436385273
20041003,12.753313046669401
20041004,13.964509615350925
20041005,6.247004198028942
20041006,0.5719612857214621
20041007,0.5063265109814069
20041008,0.0
20041009,5.767344663697666
20041010,0.0
20041011,8.207570335161375
20041012,17.494997967683165
20041013,4.072816774792915
20041014,0.0
20041015,13.153329990345828
20041016,0.0
20041017,0.8223328927762178
20041018,3.9393228837675043
20041019,0.0
20041020,0.006193910773100331
20041021,0.9908363286139881
20041022,10.697757282835644
20041023,0.20364934622330325
20041024,0.0
20041025,0.0
20041026,8.159400743456356
20041027,26.194683399846358
20041028,10.326908208292965
20041029,18.954902202117086
20041030,3.9343708271333395
20041031,8.336179837989604
20041101,12.01444780011467
20041102,8.121400947988267
20041103,0.05640463987655333
20041104,0.0
20041105,6.618308069749174E-4
20041106,3.881864711041002E-4
20041107,12.698959213859043
20041108,20.683118364921036
20041109,15.467786764952502
20041110,5.413623168062165
20041111,1.8277302119354915
20041112,0.0
20041113,1.4429350888954382
20041114,0.0
20041115,0.9331254522831485
20041116,0.0
20041117,0.0
20041118,3.2352407883924643
20041119,0.4650156312750427
20041120,0.0
20041121,0.0
20041122,1.1317704144003424
20041123,7.349287185443376
20041124,9.625519574711452
20041125,5.209793608267964
20041126,17.411837179814704
20041127,3.1822887832104247
20041128,0.0
20041129,11.465920038840665
20041130,2.3496676564963694
20041201,41.59581452971838
20041202,6.947745131968753
20041203,2.8776278671117934
20041204,0.22533239598599095
20041205,0.805402201309143
20041206,18.966968003424107
20041207,20.033407133108057
20041208,1.2282188178427096
20041209,0.0
20041210,0.0
20041211,0.0
20041212,4.848477052209463
20041213,11.077817119133401
20041214,7.625775362454286
20041215,1.4818782804538657
20041216,0.04311110513630956
20041217,0.0015037280120675201
20041218,0.8928627905446191
20041219,9.263211442381373
20041220,11.171638004183851
20041221,0.0
20041222,4.379319277582966
20041223,3.72091480566007
20041224,0.3930875396522994
20041225,19.090559869631818
20041226,4.6088709342419065
20041227,0.8181605374843661
20041228,1.9814935031069925
20041229,5.99558689084979
20041230,25.224181052705855
20041231,8.99072299269813
20050101,11.416193258689901
20050102,22.927212571451093
20050103,0.25215606977623944
20050104,4.128569671898103
20050105,0.0
20050106,0.0
20050107,0.0
20050108,0.0
20050109,0.0
20050110,0.0
20050111,7.046868581526739
20050112,3.8297479493425706
20050113,0.017020999889659796
20050114,0.0
20050115,0.0
20050116,0.0
20050117,0.0
20050118,0.0
20050119,0.0
20050120,0.0
20050121,0.0
20050122,0.32344478784411723
20050123,0.7283753451879387
20050124,16.04692713548409
20050125,0.44521930648433644
20050126,0.0
20050127,0.0
20050128,0.0
20050129,0.0
20050130,0.0
20050131,0.0
20050201,0.0031036808973285736
20050202,1.4575133090405805
20050203,1.0773704128217827
20050204,0.6330613393189424
20050205,29.95169274923835
20050206,0.0
20050207,0.0
20050208,0.0
20050209,0.0
20050210,0.0
20050211,0.0
20050212,0.0
20050213,0.0
20050214,0.7850972126916407
20050215,0.04988518533966838
20050216,0.0
20050217,0.8912763355968855
20050218,1.4083512945833696
20050219,2.2553823562038375
20050220,0.0
20050221,0.0
20050222,0.0
20050223,0.0
20050224,1.0760319085567434
20050225,0.0
20050226,0.0
20050227,0.0
20050228,0.0
20050301,0.0
20050302,0.0
20050303,0.0
20050304,0.4872914676147197
20050305,0.0
20050306,0.024786877320112394
20050307,20.552378123933646
20050308,0.0
20050309,6.93491622828049
20050310,0.7398468145098324
20050311,0.0
20050312,0.8622502054220513
20050313,0.0
20050314,0.0
20050315,0.0
20050316,0.0
20050317,1.37834600814222
20050318,0.5673061113607681
20050319,0.5364968821988126
20050320,33.73357235434026
20050321,11.501806567979845
20050322,0.5779041947029124
20050323,0.7399556201899539
20050324,12.255641119849223
20050325,0.0
20050326,0.19614667271533331
20050327,20.01182187013998
20050328,0.0
20050329,7.4494717901074194
20050330,4.9048987749504
20050331,12.41679342463096
20050401,2.738692315426007
20050402,0.0
20050403,0.0
20050404,0.13469679032657456
20050405,0.0
20050406,0.0
20050407,0.0
20050408,2.1089453802424343
20050409,4.185040886651236
20050410,0.03135800097889104
20050411,4.754317150068797
20050412,0.0
20050413,0.0
20050414,0.0
20050415,4.619785202639097
20050416,0.0
20050417,0.0
20050418,0.0
20050419,0.0
20050420,0.0
20050421,0.20203509339794348
20050422,0.0
20050423,0.0
20050424,2.4896097063251554
20050425,4.168663740506113
20050426,0.2040481927519655
20050427,1.481642695976013
20050428,0.09497364660468781
20050429,0.0
20050430,0.0
20050501,0.0
20050502,9.088760430747739
20050503,8.17981565608413
20050504,8.598215722661287
20050505,8.903588754784598
20050506,23.203091171839084
20050507,6.948752449822534
20050508,3.491425829648447
20050509,1.8298716694207064
20050510,16.96651108094376
20050511,7.552331937056112
20050512,5.343656308860167
20050513,4.006751950419785
20050514,5.819439142424776
20050515,14.812649951919083
20050516,10.839553301316554
20050517,15.782136853391545
20050518,0.0
20050519,6.661185416809464
20050520,10.928214009319136
20050521,16.291622488149525
20050522,3.8376635620657344
20050523,10.87557234529554
20050524,7.064120940484652
20050525,7.936605634201537
20050526,12.725097204717537
20050527,17.183424387766717
20050528,12.675001200354094
20050529,9.687897447256201
20050530,12.944452683607413
20050531,25.695650093613043
20050601,5.624992811229217
20050602,15.374747989626103
20050603,5.380884216438641
20050604,16.479374753712282
20050605,15.500965073000001
20050606,7.692997580633786
20050607,7.747429721978661
20050608,9.89880178033082
20050609,4.785352335485168
20050610,20.914731016368993
20050611,0.03480249732651379
20050612,0.17906487636748197
20050613,19.13026407408679
20050614,4.376672187352767
20050615,28.83291242752943
20050616,15.702429596123737
20050617,19.619379781942925
20050618,8.335796447069695
20050619,2.964968698009882
20050620,0.4698878962883535
20050621,7.423013782230692
20050622,0.09438791730305114
20050623,23.505877239454023
20050624,9.831031109439943
20050625,13.510918118871535
20050626,16.021749192616042
20050627,14.779209210908334
20050628,3.6141390032228355
20050629,1.6622042813139724
20050630,3.697439877082081
20050701,1.8050512900865638
20050702,5.226342910393773
20050703,24.49983436958874
20050704,18.650341620758443
20050705,18.366699233562887
20050706,1.5926197788426713
20050707,8.765049981457723
20050708,25.86799588499882
20050709,13.579463725671545
20050710,15.394949277703782
20050711,4.6252348475227425
20050712,5.541819898689167
20050713,10.34152299242988
20050714,0.7371890857819068
20050715,8.363104406334415
20050716,13.598173757193756
20050717,8.306605165278793
20050718,3.2950197021698884
20050719,15.16642993365921
20050720,8.948294524777213
20050721,5.886504186809145
20050722,9.906688845974909
20050723,12.775802898473687
20050724,14.670992015629402
20050725,12.111822190715964
20050726,15.809159503909132
20050727,8.00570167054946
20050728,3.8645107343490737
20050729,0.8637517130220183
20050730,33.01913511484237
20050731,18.136857458189034
20050801,3.8023509252427994
20050802,8.3358170048875
20050803,0.0
20050804,0.0
20050805,17.364378307148357
20050806,4.137280817016451
20050807,17.490373759443635
20050808,7.350884598988073
20050809,0.07147080433163909
20050810,16.339355458830607
20050811,16.844395822636958
20050812,0.0
20050813,20.226709157694064
20050814,13.703459860325854
20050815,12.237448989980606
20050816,0.5948679876377142
20050817,3.517652085375624
20050818,14.534429024453285
20050819,1.2114148893378445
20050820,3.535059969012483
20050821,2.5985509560318785
20050822,21.51862348051777
20050823,15.110693653512886
20050824,20.44448672771168
20050825,25.846487059805373
20050826,31.619751656519714
20050827,30.276202265367537
20050828,23.892614961376378
20050829,27.37113911006737
20050830,12.556815662219428
20050831,0.35240180718020253
20050901,22.521223102129973
20050902,33.032411778423736
20050903,21.676850331362
20050904,9.092797100503022
20050905,15.014195358676556
20050906,36.11091737633314
20050907,16.241654524874846
20050908,24.587748526920727
20050909,15.462725427852238
20050910,31.19715685287399
20050911,0.25281745227109886
20050912,27.832139424702763
20050913,21.28995164752232
20050914,17.60099655626097
20050915,1.4282291006293135
20050916,0.4234295803347973
20050917,25.14758523838931
20050918,22.81971300745367
20050919,0.6058874888692538
20050920,0.0
20050921,0.16745093018900747
20050922,0.7692473596957734
20050923,7.694517319687248
20050924,12.991760338161548
20050925,2.1146206653272865
20050926,13.419002679499453
20050927,12.220385299268246
20050928,16.586811413445165
20050929,25.30994894438351
20050930,38.42169586584114
20051001,15.195564806119787
20051002,17.525148643363185
20051003,15.728516374591718
20051004,19.889645006883956
20051005,14.026419508899702
20051006,17.167759960535417
20051007,7.536308659299804
20051008,5.32742628931759
20051009,4.6141177324441545
20051010,0.2872071862732548
20051011,2.1110401187494072
20051012,4.935224094870998
20051013,2.08985123099782
20051014,4.213895943600289
20051015,1.3577290108374076
20051016,1.1439468787390867
20051017,1.426379650102778
20051018,15.51728108869149
20051019,14.663495552875245
20051020,11.231491769860453
20051021,19.77551733868899
20051022,2.4362663843585897
20051023,1.2999697154893062
20051024,5.838098188901534
20051025,23.67204950927495
20051026,15.971161174137446
20051027,4.0920388330401956
20051028,8.735134458678266
20051029,2.5718119765261624
20051030,0.6870505666699226
20051031,14.527013953198583
20051101,12.969505338229068
20051102,1.9259549688245412
20051103,17.459874667894812
20051104,7.556884070821323
20051105,5.9775724828151375
20051106,0.0
20051107,0.0
20051108,0.0016248017422325124
20051109,10.761677514757718
20051110,2.423700056589683
20051111,17.44028647909154
20051112,5.782222636304875
20051113,12.889527759636518
20051114,12.749640985050494
20051115,2.5023763531684895
20051116,16.30607186668239
20051117,6.101001190559911
20051118,0.0
20051119,0.0
20051120,1.1730045150223136
20051121,15.586094323495876
20051122,0.0
20051123,9.207018854830446
20051124,0.0
20051125,18.641049770178967
20051126,11.997632542448095
20051127,19.471024071668495
20051128,0.0
20051129,0.0
20051130,0.0
20051201,11.540372545985955
20051202,8.124761567010463
20051203,0.0
20051204,0.0
20051205,16.79870903124447
20051206,0.04046210717240723
20051207,1.6759682565985712
20051208,34.24205120771726
20051209,10.916194535907655
20051210,7.1980841839406455
20051211,0.1735557439451889
20051212,8.0331723871453
20051213,0.5223276561887105
20051214,0.0
20051215,40.501209855207094
20051216,48.92613930970353
20051217,13.016757167058355
20051218,1.9887163562077772
20051219,0.0
20051220,0.0
20051221,0.0
20051222,18.112860846815412
20051223,54.27974807506104
20051224,44.20947173099766
20051225,46.54506434175115
20051226,0.0
20051227,20.630446109279017
20051228,0.0
20051229,0.0
20051230,0.0
20051231,1.146157470519398
20060101,0.0
20060102,4.494766490182101
20060103,0.46943041015134196
20060104,6.006114346562976
20060105,4.84606687027996
20060106,1.815629810076047
20060107,9.162320214668888
20060108,13.371014120805729
20060109,1.095800502215472
20060110,1.0255148058213854
20060111,0.0
20060112,0.0
20060113,0.0
20060114,0.0
20060115,8.882694781084416
20060116,8.120238409661228
20060117,4.196588307480962
20060118,2.127114189586544E-4
20060119,0.0
20060120,11.380732176425758
20060121,12.346365490012872
20060122,3.333370788910119
20060123,0.0
20060124,0.003066002073514517
20060125,1.338301339821836
20060126,0.0
20060127,0.0
20060128,8.48617113158748
20060129,0.0
20060130,0.0
20060131,0.0
20060201,0.0
20060202,23.40392784708277
20060203,4.292903483481612
20060204,0.0
20060205,0.0
20060206,1.6932540314418345
20060207,8.253557758114894
20060208,0.377080201488445
20060209,8.101625439237568
20060210,0.3704414706256972
20060211,0.24397244328134945
20060212,6.028119920788996
20060213,0.0
20060214,21.433531738741703
20060215,0.0
20060216,3.971238070826252
20060217,1.1275225509741198
20060218,1.2399285596050948
20060219,17.334112696329914
20060220,0.4899065169085148
20060221,0.0
20060222,0.0
20060223,0.0
20060224,0.0
20060225,0.0
20060226,0.0
20060227,0.0
20060228,0.0
20060301,0.0
20060302,2.402615060849619
20060303,0.0
20060304,0.26914358667965427
20060305,0.0
20060306,25.003050235325905
20060307,0.0
20060308,94.81043602714423
20060309,2.0630441492421583
20060310,0.0
20060311,2.304534538237876
20060312,2.571601754620749
20060313,0.0
20060314,0.0
20060315,22.024244390347246
20060316,11.432474546451907
20060317,0.0
20060318,0.0
20060319,0.0
20060320,0.0
20060321,0.0
20060322,0.0
20060323,0.0
20060324,2.2471573576963237
20060325,8.876429179463553
20060326,0.31057376865782693
20060327,5.6567723626703135
20060328,3.106919818556278
20060329,4.188275537549906
20060330,0.4168405600947035
20060331,9.868357493994054
20060401,0.0
20060402,0.0
20060403,0.0
20060404,3.121618895385148
20060405,11.054125634618947
20060406,7.712046535099657
20060407,2.067771258220715
20060408,0.0
20060409,0.0
20060410,0.0
20060411,0.5071045689593001
20060412,0.0
20060413,0.0
20060414,0.0
20060415,34.286842881341016
20060416,5.1371797507609624
20060417,0.0
20060418,0.0
20060419,0.0
20060420,0.0
20060421,0.0
20060422,0.0
20060423,0.0
20060424,0.49544121005650743
20060425,0.0
20060426,24.533974522609583
20060427,2.184714325597497
20060428,3.6671024076219134
20060429,0.0
20060430,0.0
20060501,0.0
20060502,11.389885700155952
20060503,0.0
20060504,0.0
20060505,0.09921906837287399
20060506,1.6227445154178672
20060507,0.0
20060508,1.439788020869284
20060509,14.25754517686657
20060510,11.738584960580292
20060511,12.089302066464908
20060512,1.163760810214841
20060513,3.5416131127327315
20060514,2.910328523403237
20060515,4.915602019375675
20060516,9.414328425189542
20060517,0.3528025199704279
20060518,0.16669277811810135
20060519,5.647928511983364
20060520,4.347472776264695
20060521,3.682608006148747
20060522,6.694750605455581
20060523,17.040886430755627
20060524,4.718565548524199
20060525,13.203972271437669
20060526,7.483165742489983
20060527,15.567172344931398
20060528,1.3489426749080138
20060529,1.6484739048867612
20060530,16.40253575726453
20060531,16.78496352179986
20060601,19.00728166017327
20060602,19.58869532211749
20060603,18.93277510211103
20060604,0.46556915649503433
20060605,0.15199344877095103
20060606,0.01770488283576377
20060607,8.457804984198486
20060608,1.9693795980205304
20060609,19.87060746749069
20060610,2.0088847746207503
20060611,13.927600121494864
